"aIdstao"	"aIdbeob"	"Jahr"	"natural_artifical_surfaces"	"mobile_blocks"	"coarse_inorganic_sediments"	"gravel"	"sand_silt"	"fine_sediments"	"coarse_organic_matter"	"covclass_mobile_blocks"	"covclass_moss"	"covclass_hydrophytes"	"covclass_coarse_organic_matter"	"covclass_coarse_inorganic_sediments"	"covclass_gravel"	"covclass_helophytes"	"covclass_fine_sediments"	"covclass_sand_silt"	"covclass_natural_artifical_surfaces"	"covclass_algae_clay"	"normcov_mobile_blocks"	"normcov_moss"	"normcov_hydrophytes"	"normcov_coarse_organic_matter"	"normcov_coarse_inorganic_sediments"	"normcov_gravel"	"normcov_helophytes"	"normcov_fine_sediments"	"normcov_sand_silt"	"normcov_natural_artifical_surfaces"	"normcov_algae_clay"	"error"
794163	7941632	2015	0.125	0.25	0.25	0.125	0	0	0	2	2	NA	1	3	1	NA	NA	1	4	NA	0.0610687022900763	0.0610687022900763	0	0.0229007633587786	0.232824427480916	0.0229007633587786	0	0	0.0229007633587786	0.576335877862595	0	NA
824203	8242032	2015	0.25	0.375	0.25	0	0	0	0.125	3	NA	NA	1	3	NA	NA	NA	NA	1	NA	0.455223880597015	0	0	0.0447761194029851	0.455223880597015	0	0	0	0	0.0447761194029851	0	NA
710131	7101311	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
668179	6681792	2017	0.25	0.25	0.25	0	0	0	0	1	1	NA	NA	1	NA	NA	NA	NA	4	NA	0.0355029585798817	0.0355029585798817	0	0	0.0355029585798817	0	0	0	0	0.893491124260355	0	NA
680147	6801472	2016	0.25	0	0.375	0	0	0	0	NA	2	NA	NA	4	NA	NA	NA	1	4	NA	0	0.0493827160493827	0	0	0.466049382716049	0	0	0	0.0185185185185185	0.466049382716049	0	NA
686251	6862512	2016	0	0.25	0.125	0.125	0	0.125	0	1	NA	3	1	3	2	NA	1	NA	NA	3	0.0276497695852535	0	0.28110599078341	0.0276497695852535	0.28110599078341	0.0737327188940092	0	0.0276497695852535	0	0	0.28110599078341	NA
776211	7762112	2016	0.25	0.25	0.25	0	0	0	0	2	1	NA	NA	1	NA	NA	NA	NA	4	NA	0.0893854748603352	0.0335195530726257	0	0	0.0335195530726257	0	0	0	0	0.843575418994413	0	NA
500123	5001232	2016	0.125	0.125	0.25	0.125	0.125	0.125	0.125	1	NA	NA	1	3	2	NA	1	1	1	NA	0.0560747663551402	0	0	0.0560747663551402	0.570093457943925	0.149532710280374	0	0.0560747663551402	0.0560747663551402	0.0560747663551402	0	NA
530163	5301632	2016	0	0.25	0.125	0.125	0.125	0.125	0.25	2	1	NA	3	4	2	NA	1	3	2	1	0.0471976401179941	0.0176991150442478	0	0.179941002949852	0.445427728613569	0.0471976401179941	0	0.0176991150442478	0.179941002949852	0.0471976401179941	0.0176991150442478	NA
542171	5421712	2016	0.125	0.25	0.125	0.125	0.125	0.125	0.125	3	NA	NA	1	4	1	NA	3	2	1	NA	0.198697068403909	0	0	0.0195439739413681	0.49185667752443	0.0195439739413681	0	0.198697068403909	0.0521172638436482	0.0195439739413681	0	NA
548155	5481552	2016	0.125	0.125	0.125	0.125	0.125	0.125	0.125	1	1	NA	2	2	2	NA	2	1	3	NA	0.041958041958042	0.041958041958042	0	0.111888111888112	0.111888111888112	0.111888111888112	0	0.111888111888112	0.041958041958042	0.426573426573427	0	NA
572131	5721312	2016	0.125	0.125	0.25	0.125	0.125	0	0.125	1	3	NA	1	3	1	NA	NA	1	4	NA	0.0202020202020202	0.205387205387205	0	0.0202020202020202	0.205387205387205	0.0202020202020202	0	0	0.0202020202020202	0.508417508417508	0	NA
572211	5722112	2016	0.125	0.25	0.25	0.125	0	0	0.125	2	1	NA	2	4	2	NA	NA	2	1	3	0.0555555555555556	0.0208333333333333	0	0.0555555555555556	0.524305555555556	0.0555555555555556	0	0	0.0555555555555556	0.0208333333333333	0.211805555555556	NA
572251	5722512	2016	0.125	0	0.25	0.25	0	0	0.125	NA	2	NA	1	4	3	NA	NA	NA	2	NA	0	0.064	0	0.024	0.604	0.244	0	0	0	0.064	0	NA
584099	5840992	2016	0.125	0.25	0.25	0.125	0.125	0	0.125	2	NA	NA	2	3	2	NA	NA	1	4	NA	0.0601503759398496	0	0	0.0601503759398496	0.229323308270677	0.0601503759398496	0	0	0.0225563909774436	0.567669172932331	0	NA
584139	5841392	2016	0.125	0.125	0.125	0.125	0.125	0.125	0.125	3	1	NA	1	4	2	NA	1	1	1	NA	0.236434108527132	0.0232558139534884	0	0.0232558139534884	0.585271317829457	0.062015503875969	0	0.0232558139534884	0.0232558139534884	0.0232558139534884	0	NA
590163	5901632	2016	0	0	0	0.25	0.25	0.25	0	NA	NA	3	1	NA	1	1	3	1	NA	NA	0	0	0.417808219178082	0.0410958904109589	0	0.0410958904109589	0.0410958904109589	0.417808219178082	0.0410958904109589	0	0	NA
590203	5902032	2016	0	0	0.25	0.25	0.25	0	0.25	NA	NA	NA	1	2	2	NA	NA	1	NA	NA	0	0	0	0.136363636363636	0.363636363636364	0.363636363636364	0	0	0.136363636363636	0	0	NA
590243	5902432	2016	0.125	0.125	0.125	NA	NA	NA	0.25	1	3	NA	1	4	2	NA	NA	NA	2	NA	0.0234375	0.23828125	0	0.0234375	0.58984375	0.0625	0	0	0	0.0625	0	"substrate area= 0.875"
596107	5961072	2016	0.125	0.25	0.25	0.125	0.125	0	0.125	3	1	NA	1	3	2	NA	NA	3	3	1	0.219424460431655	0.0215827338129496	0	0.0215827338129496	0.219424460431655	0.0575539568345324	0	0	0.219424460431655	0.219424460431655	0.0215827338129496	NA
596147	5961472	2016	0.125	0.25	0.125	0.125	0.125	0	0.25	3	NA	NA	1	3	2	NA	NA	1	4	NA	0.20265780730897	0	0	0.0199335548172757	0.20265780730897	0.053156146179402	0	0	0.0199335548172757	0.501661129568106	0	NA
596187	5961872	2016	0	0	0.25	0.25	0	0.25	0.25	NA	NA	NA	3	3	1	NA	2	NA	NA	NA	0	0	0	0.423611111111111	0.423611111111111	0.0416666666666667	0	0.111111111111111	0	0	0	NA
602131	6021312	2016	0.125	0.25	0.25	0.125	0.125	0	0.125	2	NA	NA	1	4	2	NA	NA	1	1	NA	0.0796019900497512	0	0	0.0298507462686567	0.751243781094527	0.0796019900497512	0	0	0.0298507462686567	0.0298507462686567	0	NA
602171	6021712	2016	0.125	0.125	0.25	0.125	0	0	0.125	2	2	NA	1	3	2	NA	NA	NA	2	NA	0.122137404580153	0.122137404580153	0	0.0458015267175573	0.465648854961832	0.122137404580153	0	0	0	0.122137404580153	0	NA
602251	6022512	2016	0	0.375	0.375	0.25	0	0	0	3	NA	NA	NA	3	3	NA	NA	NA	NA	NA	0.333333333333333	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	NA
608115	6081152	2016	0.125	0.25	0.125	0.125	0.125	0	0	1	3	NA	NA	2	1	NA	1	1	4	NA	0.0238095238095238	0.242063492063492	0	0	0.0634920634920635	0.0238095238095238	0	0.0238095238095238	0.0238095238095238	0.599206349206349	0	NA
608195	6081952	2016	0.25	0.125	0.125	0.125	0.125	0.125	0.125	1	NA	NA	1	1	2	NA	1	1	4	3	0.0232558139534884	0	0	0.0232558139534884	0.0232558139534884	0.062015503875969	0	0.0232558139534884	0.0232558139534884	0.585271317829457	0.236434108527132	NA
614219	6142192	2016	0.125	0	0.25	0	0.25	0	0	NA	3	NA	NA	2	NA	1	NA	3	2	NA	0	0.38125	0	0	0.1	0	0.0375	0	0.38125	0.1	0	NA
614259	6142592	2016	0.125	0.375	0.25	0.25	0	0	0	3	NA	NA	NA	3	2	NA	NA	NA	3	NA	0.306532663316583	0	0	0	0.306532663316583	0.0804020100502513	0	0	0	0.306532663316583	0	NA
620123	6201232	2017	0.125	0.25	0.125	0.125	0.125	0.125	0.125	3	NA	NA	1	3	2	NA	1	2	4	NA	0.192429022082019	0	0	0.0189274447949527	0.192429022082019	0.0504731861198738	0	0.0189274447949527	0.0504731861198738	0.476340694006309	0	NA
620203	6202032	2016	0.125	0.125	0.25	0.125	0.125	0	0.125	1	1	NA	1	3	2	NA	NA	1	1	1	0.0530973451327434	0.0530973451327434	0	0.0530973451327434	0.539823008849557	0.141592920353982	0	0	0.0530973451327434	0.0530973451327434	0.0530973451327434	NA
620243	6202432	2016	0	0.25	0.25	0.25	0	0	0	3	3	NA	1	4	3	NA	NA	NA	NA	NA	0.179411764705882	0.179411764705882	0	0.0176470588235294	0.444117647058824	0.179411764705882	0	0	0	0	0	NA
626107	6261072	2016	0.125	0.25	0.125	0.125	0.125	0.125	0.125	4	NA	NA	1	3	2	NA	2	2	3	NA	0.46177370030581	0	0	0.018348623853211	0.186544342507645	0.0489296636085627	0	0.0489296636085627	0.0489296636085627	0.186544342507645	0	NA
626187	6261872	2016	0	0.125	0.375	0.25	0.125	0	0.125	1	NA	NA	2	3	3	NA	NA	1	NA	NA	0.04	0	0	0.106666666666667	0.406666666666667	0.406666666666667	0	0	0.04	0	0	NA
626227	6262272	2016	0.125	0.125	0.25	0.125	0.25	0	0.125	1	NA	NA	1	3	2	NA	NA	3	1	NA	0.0384615384615385	0	0	0.0384615384615385	0.391025641025641	0.102564102564103	0	0	0.391025641025641	0.0384615384615385	0	NA
626267	6262672	2016	0.25	0.125	0.375	0.25	0	0	0	1	NA	NA	NA	3	2	NA	NA	NA	4	NA	0.0256410256410256	0	0	0	0.260683760683761	0.0683760683760684	0	0	0	0.645299145299145	0	NA
632211	6322112	2016	0.125	0.125	0.25	0.125	0.125	0	0.25	1	NA	NA	1	4	1	NA	NA	1	3	NA	0.0254237288135593	0	0	0.0254237288135593	0.639830508474576	0.0254237288135593	0	0	0.0254237288135593	0.258474576271186	0	NA
632251	6322512	2016	0.125	0.25	0.25	0.125	0	0	0.125	2	2	NA	2	3	2	NA	NA	NA	3	NA	0.0860215053763441	0.0860215053763441	0	0.0860215053763441	0.327956989247312	0.0860215053763441	0	0	0	0.327956989247312	0	NA
638195	6381952	2016	0.125	0.25	0.25	0.125	0.125	0	0.125	1	NA	NA	1	4	1	NA	NA	1	1	1	0.0320855614973262	0	0	0.0320855614973262	0.807486631016043	0.0320855614973262	0	0	0.0320855614973262	0.0320855614973262	0.0320855614973262	NA
638235	6382352	2016	0.125	0.25	0.25	0	0	0	0.125	2	NA	NA	1	3	NA	NA	NA	NA	2	1	0.152380952380952	0	0	0.0571428571428571	0.580952380952381	0	0	0	0	0.152380952380952	0.0571428571428571	NA
644099	6440992	2016	0.125	0.25	0.25	0.25	0.125	0	0	3	NA	NA	NA	3	1	NA	NA	1	3	NA	0.312820512820513	0	0	0	0.312820512820513	0.0307692307692308	0	0	0.0307692307692308	0.312820512820513	0	NA
644139	6441392	2016	0.125	0.25	0.25	0.25	0.125	0	0	3	NA	NA	NA	2	1	NA	NA	1	4	NA	0.254166666666667	0	0	0	0.0666666666666667	0.025	0	0	0.025	0.629166666666667	0	NA
644179	6441792	2016	0.25	0.25	0.25	0.25	0	0	0	1	NA	NA	NA	3	1	NA	NA	NA	2	NA	0.0674157303370786	0	0	0	0.685393258426966	0.0674157303370786	0	0	0	0.179775280898876	0	NA
644219	6442192	2016	0	0.125	0.375	0.125	0.125	0	0.25	1	NA	NA	2	4	1	NA	NA	2	NA	NA	0.0307692307692308	0	0	0.0820512820512821	0.774358974358974	0.0307692307692308	0	0	0.0820512820512821	0	0	NA
650163	6501632	2016	0.25	0.375	0.375	0	0	0	0	3	NA	NA	NA	3	NA	NA	NA	NA	4	NA	0.223443223443223	0	0	0	0.223443223443223	0	0	0	0	0.553113553113553	0	NA
650203	6502032	2016	0.125	0.125	0.25	0.125	0.125	0	0.125	1	1	NA	1	4	2	NA	1	1	2	NA	0.028169014084507	0.028169014084507	0	0.028169014084507	0.708920187793427	0.0751173708920188	0	0.028169014084507	0.028169014084507	0.0751173708920188	0	NA
650243	6502432	2016	0	0	0.125	0.375	0.375	0	0.125	NA	NA	NA	2	1	2	NA	NA	3	NA	NA	0	0	0	0.161616161616162	0.0606060606060606	0.161616161616162	0	0	0.616161616161616	0	0	NA
656147	6561472	2016	0.25	0.25	0.25	0	0	0	0	3	3	NA	NA	3	NA	NA	NA	NA	3	NA	0.25	0.25	0	0	0.25	0	0	0	0	0.25	0	NA
656187	6561872	2016	0	0.375	0.375	0.125	0.125	0	0	1	NA	NA	NA	4	2	NA	NA	1	NA	NA	0.0335195530726257	0	0	0	0.843575418994413	0.0893854748603352	0	0	0.0335195530726257	0	0	NA
656227	6562272	2016	0	0	0.25	0	0.125	0	0.25	NA	3	NA	2	3	NA	NA	NA	3	NA	NA	0	0.306532663316583	0	0.0804020100502513	0.306532663316583	0	0	0	0.306532663316583	0	0	NA
662251	6622512	2016	0.125	0.125	0.125	0.125	0.125	0.125	0.125	1	NA	1	1	4	3	NA	1	2	1	NA	0.0232558139534884	0	0.0232558139534884	0.0232558139534884	0.585271317829457	0.236434108527132	0	0.0232558139534884	0.062015503875969	0.0232558139534884	0	NA
668155	6681552	2016	0.125	0.25	0.25	0.25	0.125	0	0	2	NA	NA	NA	4	2	NA	NA	1	2	NA	0.0780487804878049	0	0	0	0.736585365853659	0.0780487804878049	0	0	0.0292682926829268	0.0780487804878049	0	NA
668235	6682352	2016	0.125	0.25	0.25	0.125	0	0	0.125	2	2	NA	1	4	1	1	NA	1	2	NA	0.0717488789237668	0.0717488789237668	0	0.0269058295964126	0.677130044843049	0.0269058295964126	0.0269058295964126	0	0.0269058295964126	0.0717488789237668	0	NA
674179	6741792	2017	0.125	0.25	0.25	0.25	0.125	0	0	3	NA	NA	NA	2	1	NA	NA	1	3	NA	0.406666666666667	0	0	0	0.106666666666667	0.04	0	0	0.04	0.406666666666667	0	NA
674219	6742192	2016	0.125	0.25	0.25	0.125	0.125	0	0.125	1	NA	NA	1	3	1	NA	NA	1	3	NA	0.0410958904109589	0	0	0.0410958904109589	0.417808219178082	0.0410958904109589	0	0	0.0410958904109589	0.417808219178082	0	NA
680123	6801232	2016	0.25	0.375	0.375	0	0	0	0	3	NA	NA	NA	2	NA	NA	NA	NA	3	NA	0.442028985507246	0	0	0	0.115942028985507	0	0	0	0	0.442028985507246	0	NA
680243	6802432	2016	0	0.25	0.25	0.125	0.125	0	0.25	2	NA	NA	2	4	3	NA	1	1	1	NA	0.0610687022900763	0	0	0.0610687022900763	0.576335877862595	0.232824427480916	0	0.0229007633587786	0.0229007633587786	0.0229007633587786	0	NA
680283	6802832	2016	0.25	0.125	0	0	0.125	0.125	0.25	1	1	NA	2	NA	NA	NA	2	1	4	NA	0.0298507462686567	0.0298507462686567	0	0.0796019900497512	0	0	0	0.0796019900497512	0.0298507462686567	0.751243781094527	0	NA
686187	6861872	2016	0.125	0.375	0.25	0.25	0	0	0	3	NA	NA	NA	3	2	NA	NA	NA	2	NA	0.396103896103896	0	0	0	0.396103896103896	0.103896103896104	0	0	0	0.103896103896104	0	NA
686267	6862672	2016	0	0	0.25	0.125	0.125	0	0.5	NA	NA	NA	3	3	2	NA	NA	1	NA	NA	0	0	0	0.423611111111111	0.423611111111111	0.111111111111111	0	0	0.0416666666666667	0	0	NA
692131	6921312	2016	0.125	0.25	0.125	0.125	0	0	0.125	3	3	NA	3	3	NA	NA	NA	NA	2	NA	0.234615384615385	0.234615384615385	0	0.234615384615385	0.234615384615385	0	0	0	0	0.0615384615384615	0	NA
692211	6922112	2016	0.125	0	0.25	0.125	0.125	0	0.25	1	1	NA	2	3	3	NA	2	1	1	NA	0.0337078651685393	0.0337078651685393	0	0.0898876404494382	0.342696629213483	0.342696629213483	0	0.0898876404494382	0.0337078651685393	0.0337078651685393	0	NA
698115	6981152	2016	0.125	0.25	0.25	0.25	0.125	0	0	4	NA	NA	NA	3	2	NA	NA	1	3	NA	0.511864406779661	0	0	0	0.206779661016949	0.0542372881355932	0	0	0.0203389830508475	0.206779661016949	0	NA
698155	6981552	2016	0.125	0.25	0.25	0.25	0.125	0	0	3	NA	NA	NA	3	1	NA	NA	1	2	NA	0.406666666666667	0	0	0	0.406666666666667	0.04	0	0	0.04	0.106666666666667	0	NA
698235	6982352	2016	0.125	0.25	0.125	0.125	0	0.125	0.125	2	1	NA	3	4	3	NA	2	NA	1	3	0.0423280423280423	0.0158730158730159	0	0.161375661375661	0.399470899470899	0.161375661375661	0	0.0423280423280423	0	0.0158730158730159	0.161375661375661	NA
704179	7041792	2016	0.125	0.25	0.25	0.25	0.125	0	0	3	NA	NA	NA	3	1	NA	NA	1	2	NA	0.406666666666667	0	0	0	0.406666666666667	0.04	0	0	0.04	0.106666666666667	0	NA
704219	7042192	2016	0.125	0.25	0.25	0.25	0.125	0	0	3	NA	NA	NA	4	1	NA	NA	3	2	NA	0.206779661016949	0	0	0	0.511864406779661	0.0203389830508475	0	0	0.206779661016949	0.0542372881355932	0	NA
704259	7042592	2016	0.125	0	0.25	0.25	0	0	0	NA	NA	4	NA	2	3	NA	NA	NA	1	2	0	0	0.604	0	0.064	0.244	0	0	0	0.024	0.064	NA
710123	7101232	2016	0.125	0.375	0.25	0.25	0	0	0	3	NA	NA	NA	3	2	NA	NA	NA	3	NA	0.306532663316583	0	0	0	0.306532663316583	0.0804020100502513	0	0	0	0.306532663316583	0	NA
710243	7102432	2016	0.125	0.25	0.125	0.125	0.125	0	0.25	1	NA	NA	1	2	2	NA	NA	1	4	NA	0.0298507462686567	0	0	0.0298507462686567	0.0796019900497512	0.0796019900497512	0	0	0.0298507462686567	0.751243781094527	0	NA
716107	7161072	2016	0.25	0.25	0.25	0.125	0.125	0	0	4	NA	NA	1	2	2	NA	2	1	3	NA	0.555147058823529	0	0	0.0220588235294118	0.0588235294117647	0.0588235294117647	0	0.0588235294117647	0.0220588235294118	0.224264705882353	0	NA
716187	7161872	2016	0.125	0.25	0.25	0.125	0	0	0	3	1	NA	NA	3	1	NA	NA	NA	2	NA	0.406666666666667	0.04	0	0	0.406666666666667	0.04	0	0	0	0.106666666666667	0	NA
716227	7162272	2016	0.25	0	0.375	0.375	0	0	0	NA	NA	NA	NA	1	1	NA	NA	NA	4	NA	0	0	0	0	0.0368098159509202	0.0368098159509202	0	0	0	0.926380368098159	0	NA
716267	7162672	2016	0	0	0.25	0.25	0	0.25	0.25	NA	NA	NA	3	3	4	NA	3	NA	NA	NA	0	0	0	0.182634730538922	0.182634730538922	0.452095808383234	0	0.182634730538922	0	0	0	NA
722131	7221312	2016	0.25	0.25	0.25	0.25	0	0	0	3	NA	NA	1	3	1	NA	NA	NA	4	NA	0.214035087719298	0	0	0.0210526315789474	0.214035087719298	0.0210526315789474	0	0	0	0.529824561403509	0	NA
722171	7221712	2016	0.125	0.25	0.25	0.125	0	0	0	3	1	NA	NA	3	2	NA	NA	NA	2	NA	0.38125	0.0375	0	0	0.38125	0.1	0	0	0	0.1	0	NA
722211	7222112	2016	0.125	0.25	0.125	0	0.125	0.125	0.25	3	NA	NA	3	1	1	NA	1	3	3	NA	0.232824427480916	0	0	0.232824427480916	0.0229007633587786	0.0229007633587786	0	0.0229007633587786	0.232824427480916	0.232824427480916	0	NA
722251	7222512	2016	0.125	0.25	0.125	0.125	0	0	0.25	3	2	NA	2	4	3	NA	NA	NA	3	NA	0.166666666666667	0.0437158469945355	0	0.0437158469945355	0.412568306010929	0.166666666666667	0	0	0	0.166666666666667	0	NA
728155	7281552	2016	0.125	0.25	0.25	0	0.125	0	0	3	1	NA	NA	1	1	NA	NA	2	4	NA	0.247967479674797	0.024390243902439	0	0	0.024390243902439	0.024390243902439	0	0	0.0650406504065041	0.613821138211382	0	NA
728195	7281952	2016	0.125	0.25	0.25	0.25	0.125	0	0	3	NA	NA	NA	3	2	NA	NA	1	3	NA	0.297560975609756	0	0	0	0.297560975609756	0.0780487804878049	0	0	0.0292682926829268	0.297560975609756	0	NA
728235	7282352	2016	0.125	0	0.25	0.25	0	0	0	NA	3	NA	NA	2	1	NA	NA	NA	4	1	0	0.254166666666667	0	0	0.0666666666666667	0.025	0	0	0	0.629166666666667	0.025	NA
734179	7341792	2016	0.125	0.25	0.125	0.125	0	0.125	0.25	2	NA	NA	2	4	1	NA	1	NA	3	NA	0.0625	0	0	0.0625	0.58984375	0.0234375	0	0.0234375	0	0.23828125	0	NA
734219	7342192	2016	0.25	0	0	0	0	0.25	0	NA	3	NA	NA	NA	NA	NA	1	NA	4	2	0	0.260683760683761	0	0	0	0	0	0.0256410256410256	0	0.645299145299145	0.0683760683760684	NA
734259	7342592	2016	0	0.25	0.25	0.125	0	0.125	0.25	1	NA	NA	2	4	3	NA	2	NA	NA	NA	0.024	0	0	0.064	0.604	0.244	0	0.064	0	0	0	NA
740163	7401632	2016	0.25	0.25	0.25	0.25	0	0	0	3	NA	NA	NA	4	2	NA	NA	NA	2	NA	0.25	0	0	0	0.618852459016393	0.0655737704918033	0	0	0	0.0655737704918033	0	NA
740203	7402032	2016	0.125	0.25	0.125	0.125	0.125	0.125	0	2	1	NA	1	4	2	NA	1	1	1	NA	0.0751173708920188	0.028169014084507	0	0.028169014084507	0.708920187793427	0.0751173708920188	0	0.028169014084507	0.028169014084507	0.028169014084507	0	NA
740243	7402432	2016	0.125	0.25	0.25	0.25	0.125	0	0	2	NA	NA	NA	4	1	NA	NA	1	2	NA	0.0820512820512821	0	0	0	0.774358974358974	0.0307692307692308	0	0	0.0307692307692308	0.0820512820512821	0	NA
746187	7461872	2016	0.25	0	0	0.375	0	0	0	NA	NA	2	NA	NA	3	NA	NA	NA	3	4	0	0	0.055363321799308	0	0	0.211072664359862	0	0	0	0.211072664359862	0.522491349480969	NA
746227	7462272	2016	0.25	0.125	0.25	0	0	0	0.375	1	NA	NA	3	4	NA	NA	NA	NA	2	NA	0.0256410256410256	0	0	0.260683760683761	0.645299145299145	0	0	0	0	0.0683760683760684	0	NA
746267	7462672	2016	0.125	0.25	0.125	0.125	0.125	0	0.125	2	4	NA	1	3	1	NA	NA	2	4	NA	0.0393120393120393	0.371007371007371	0	0.0147420147420147	0.14987714987715	0.0147420147420147	0	0	0.0393120393120393	0.371007371007371	0	NA
752171	7521712	2016	0.125	0.25	0.25	0.25	0	0.125	0	3	NA	NA	NA	4	2	NA	1	NA	1	NA	0.254166666666667	0	0	0	0.629166666666667	0.0666666666666667	0	0.025	0	0.025	0	NA
752211	7522112	2016	0.375	0.125	0.25	0	0	0	0.25	1	NA	NA	1	2	NA	NA	NA	NA	4	NA	0.0335195530726257	0	0	0.0335195530726257	0.0893854748603352	0	0	0	0	0.843575418994413	0	NA
752251	7522512	2016	0	0.25	0.25	0.25	0.25	0	0	2	NA	NA	NA	4	3	NA	NA	2	1	NA	0.064	0	0	0	0.604	0.244	0	0	0.064	0.024	0	NA
758195	7581952	2016	0.25	0.25	0.125	0.125	0.125	0.125	0	4	NA	NA	NA	2	2	NA	1	1	3	NA	0.58984375	0	0	0	0.0625	0.0625	0	0.0234375	0.0234375	0.23828125	0	NA
764139	7641392	2016	0.125	0.125	0.125	0.125	0	0.125	0.125	2	1	NA	1	4	2	1	1	NA	1	NA	0.0751173708920188	0.028169014084507	0	0.028169014084507	0.708920187793427	0.0751173708920188	0.028169014084507	0.028169014084507	0	0.028169014084507	0	NA
776187	7761872	2016	0.25	0.25	0.25	0.25	0	0	0	3	NA	NA	NA	4	2	NA	NA	NA	2	NA	0.25	0	0	0	0.618852459016393	0.0655737704918033	0	0	0	0.0655737704918033	0	NA
794179	7941792	2016	0.25	0.25	0.25	0.25	0	0	0	3	NA	NA	NA	3	1	NA	NA	NA	3	NA	0.322751322751323	0	0	0	0.322751322751323	0.0317460317460318	0	0	0	0.322751322751323	0	NA
806187	8061872	2016	0.125	0.25	0.25	0.25	0.125	0	0	4	NA	NA	NA	3	2	NA	NA	1	3	NA	0.511864406779661	0	0	0	0.206779661016949	0.0542372881355932	0	0	0.0203389830508475	0.206779661016949	0	NA
812171	8121712	2016	0.125	0.375	0.375	0.125	0	0	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	0	NA
818195	8181952	2016	0.25	0.375	0.375	0	0	0	0	3	NA	NA	NA	4	NA	NA	NA	NA	2	NA	0.267543859649123	0	0	0	0.662280701754386	0	0	0	0	0.0701754385964912	0	NA
824179	8241792	2016	0.125	0.5	0.375	0	0	0	0	4	NA	NA	NA	3	NA	NA	NA	NA	2	NA	0.662280701754386	0	0	0	0.267543859649123	0	0	0	0	0.0701754385964912	0	NA
830163	8301632	2016	0.125	0.25	0.25	0.25	0.125	0	0	3	NA	NA	NA	3	2	NA	NA	2	NA	NA	0.396103896103896	0	0	0	0.396103896103896	0.103896103896104	0	0	0.103896103896104	0	0	NA
830203	8302032	2016	0.125	0.25	0.25	0.25	0.125	0	0	3	NA	NA	NA	2	1	NA	NA	1	4	NA	0.254166666666667	0	0	0	0.0666666666666667	0.025	0	0	0.025	0.629166666666667	0	NA
728115	7281152	2016	0.125	0.25	0.125	0	0	0	0.25	2	3	NA	3	2	NA	NA	NA	NA	2	NA	0.0941176470588235	0.358823529411765	0	0.358823529411765	0.0941176470588235	0	0	0	0	0.0941176470588235	0	NA
524155	5241552	2017	0.125	0.25	0.125	0.125	0.125	0.125	0.125	1	NA	NA	1	3	3	NA	1	2	3	NA	0.0276497695852535	0	0	0.0276497695852535	0.28110599078341	0.28110599078341	0	0.0276497695852535	0.0737327188940092	0.28110599078341	0	NA
536163	5361632	2017	0.125	0.25	0.125	0.125	0.125	0.125	0.125	1	1	NA	NA	3	2	NA	1	1	2	NA	0.0512820512820513	0.0512820512820513	0	0	0.521367521367521	0.136752136752137	0	0.0512820512820513	0.0512820512820513	0.136752136752137	0	NA
560139	5601392	2017	0.125	0.25	0.125	0.125	0.125	0.125	0.125	3	NA	NA	1	3	3	NA	1	2	2	NA	0.268722466960352	0	0	0.026431718061674	0.268722466960352	0.268722466960352	0	0.026431718061674	0.0704845814977974	0.0704845814977974	0	NA
560179	5601792	2017	0.125	0	0.25	0.25	0.125	0.125	0.125	NA	NA	NA	3	2	1	NA	4	3	3	NA	0	0	0	0.171348314606742	0.0449438202247191	0.0168539325842697	0	0.424157303370786	0.171348314606742	0.171348314606742	0	NA
572107	5721072	2017	0	0	0	0	0	0.5	0.125	NA	NA	3	1	NA	NA	2	4	NA	NA	NA	0	0	0.260683760683761	0.0256410256410256	0	0	0.0683760683760684	0.645299145299145	0	0	0	NA
578251	5782512	2017	0	0	0.25	0.25	0	0	0.25	NA	NA	NA	2	4	2	NA	NA	NA	NA	2	0	0	0	0.0804020100502513	0.758793969849246	0.0804020100502513	0	0	0	0	0.0804020100502513	NA
584195	5841952	2017	0.125	0.125	0.375	0.125	0	0.125	0	2	1	NA	NA	4	1	NA	1	NA	1	NA	0.0837696335078534	0.031413612565445	0	0	0.790575916230366	0.031413612565445	0	0.031413612565445	0	0.031413612565445	0	NA
590219	5902192	2017	0	0	0	0.125	0.25	0	0.25	NA	NA	3	2	NA	1	1	NA	4	NA	NA	0	0	0.254166666666667	0.0666666666666667	0	0.025	0.025	0	0.629166666666667	0	0	NA
620219	6202192	2017	0	0.125	0.125	0.125	0.125	0.125	0.125	1	1	NA	1	4	2	1	1	2	NA	NA	0.028169014084507	0.028169014084507	0	0.028169014084507	0.708920187793427	0.0751173708920188	0.028169014084507	0.028169014084507	0.0751173708920188	0	0	NA
620259	6202592	2017	0	0.375	0.25	0.125	0	0	0.25	3	NA	NA	NA	3	3	NA	NA	2	NA	NA	0.306532663316583	0	0	0	0.306532663316583	0.306532663316583	0	0	0.0804020100502513	0	0	NA
