""	"InS_Year"	"InS_Station.nb."	"InS_SiteId"	"InS_X"	"InS_Y"	"InS_SampId"	"InS_aIdstao"	"InS_aIdbeob"	"InS_BearbeiterIn"	"InS_Aufnahmetyp"	"InS_Abschnittslaenge"	"InS_Absturze"	"InS_Absturzhoehe"	"InS_Absturzmaterial"	"InS_Absturztyp"	"InS_Aeusserer.Aspekt"	"InS_BEWALGEN"	"InS_Bauhoehe"	"InS_Baumaterial"	"InS_Bauwerke"	"InS_Bem_Abfaelle"	"InS_Bem_Bewuchs"	"InS_Bem_Eisensulfid"	"InS_Bem_Geruch"	"InS_Bem_Schaum"	"InS_Bem_Schlamm"	"InS_Bem_Trubung"	"InS_Bem_Verfaerbung"	"InS_LUFBEBEW"	"InS_RUFBEBEW"	"InS_LBUKVER"	"InS_RBUKVER"	"InS_GSBREITE"	"InS_LBUKMAT"	"InS_RBUKMAT"	"InS_EINDOL"	"InS_BEWMAKRO"	"InS_SOHLMAT"	"InS_Moose"	"InS_OEKOMKLASSE_1"	"InS_MSK_Nr"	"InS_VNATABST"	"InS_Praesenz_Abfaelle"	"InS_Praesenz_Bewuchs"	"InS_Praesenz_Eisensulfid"	"InS_Praesenz_Feststoffe"	"InS_Praesenz_Geruch"	"InS_Praesenz_Kolmation"	"InS_Praesenz_Schaum"	"InS_Praesenz_Schlamm"	"InS_Praesenz_Trubung"	"InS_Praesenz_Verfaerbung"	"InS_SOHLVER"	"InS_GSTIEFE"	"InS_TIEFENVAR"	"InS_LUFBEBRE"	"InS_RUFBEBRE"	"InS_Ursache_Bewuchs"	"InS_Ursache_Eisensulfid"	"InS_Ursache_Geruch"	"InS_Ursache_Kolmation"	"InS_Ursache_Schaum"	"InS_Ursache_Schlamm"	"InS_Ursache_Trubung"	"InS_Ursache_Verfaerbung"	"InS_BREITENVAR"	"InS_SPEAR"	"InS_dominantes_Substrat"	"InS_Substrat_0"	"InS_Substrat_1"	"InS_Substrat_2"	"InS_Substrat_3"	"InS_Substrat_4"	"InS_Substrat_5"	"InS_Substrat_6"	"InS_Substrat_7"	"InS_Substrat_8"	"InS_Substrat_9"	"InS_Substrat_10"	"InS_Teilprobe_P1"	"InS_Teilprobe_P2"	"InS_Teilprobe_P3"	"InS_Teilprobe_P4"	"InS_Teilprobe_P5"	"InS_Teilprobe_P6"	"InS_Teilprobe_P7"	"InS_Teilprobe_P8"
"197"	2012	"560139"	"CSCF_560139"	"561000"	"139071"	"CSCF_560139_2012-03-28"	560139	5601391	"Gremaud Jerome"	"Normalaufnahme_Z9"	47.8	"1"	150	"Beton/Stein"	"2"	0.438	"2"	40	"Sohlrampe glatt"	"1"	""	""	""	""	""	""	""	""	"3"	"3"	"6"	"6"	4.78	"4"	"4"	"0"	"2"	"4"	"1"	"Klasse III: stark beeintraechtigt"	8	"0"	""	"kein"	"0%"	"keine"	"kein"	"stark"	"kein"	"kein"	"kein"	"kein"	"3"	0.12	"2"	2.7	2.5	""	""	""	"unbekannt"	""	""	""	""	"1"	30.67	""	NA	1	1	1	NA	3	3	1	NA	NA	3	"s10v4"	"s10v5"	"s7v5"	"s6v5"	"s5v3"	"s3v1"	"s2v1"	"s1v4"
"198"	2012	"560179"	"CSCF_560179"	"560000"	"179625"	"CSCF_560179_2012-03-28"	560179	5601791	"Gremaud Jerome"	"Normalaufnahme_Z9"	5.2	"1"	60	"naturlich"	"1"	1	"1"	NA	""	"0"	""	""	""	""	""	"Laubfall"	""	""	"1"	"1"	"1"	"1"	0.52	""	""	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	2	"1"	""	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"wenig/mittel"	"kein"	"kein"	"1"	0.04	"2"	16	16	""	""	""	""	""	"naturlich"	""	""	"2"	28.29	""	NA	3	3	3	NA	1	2	2	NA	NA	NA	"s7v3"	"s7v1"	"s6v3"	"s5v5"	"s5v3"	"s3v3"	"s2v3"	"s1v5"
"199"	2012	"560219"	"CSCF_560219"	"561010"	"219120"	"CSCF_560219_2012-04-18"	560219	5602191	"Mulattieri Pascal"	"Normalaufnahme_Z9"	15	"0"	NA	""	"0"	0.667	"2"	NA	""	"0"	"Verpackungen"	"Guelle"	"Guelle"	""	""	""	""	""	"2"	"2"	"1"	"1"	1.5	""	""	"0"	"1"	""	"2"	"Klasse II: wenig beeintraechtigt"	5	"0"	"vereinzelte"	"wenig"	"< 25%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"kein"	"1"	0.15	"2"	2	1	"anthropogen"	"anthropogen"	""	"naturlich"	""	""	""	""	"2"	19.5	""	NA	NA	NA	NA	NA	3	4	2	NA	3	NA	"s9v5"	"s9v3"	"s7v5"	"s7v3"	"s6v5"	"s6v3"	"s5v5"	"s5v3"
"200"	2012	"566163"	"CSCF_566163"	"566000"	"163571"	"CSCF_566163_2012-04-03"	566163	5661631	"Zurwerra Andreas"	"Normalaufnahme_Z9"	29	"0"	NA	""	"0"	0.264	"2"	NA	""	"0"	"Verpackungen"	"K„serei"	""	""	"K„serei"	""	""	""	"1"	"2"	"1"	"4"	2.9	""	"1"	"0"	"3"	""	"2"	"Klasse II: wenig beeintraechtigt"	3.25	"0"	"vereinzelte"	"mittel/viel"	"> 25%"	"keine"	"kein"	"leicht/mittel"	"wenig/mittel"	"wenig/mittel"	"kein"	"leicht/mittel"	"1"	0.3	"1"	2	4	"anthropogen"	"anthropogen"	""	"anthropogen"	"anthropogen"	"anthropogen"	""	"anthropogen"	"1"	25.79	"10"	NA	NA	NA	1	NA	1	3	1	NA	2	4	"s10v5"	"s10v3"	"s10v1"	"s9v3"	"s7v3"	"s6v5"	"s5v1"	"s3v1"
"201"	2012	"572107"	"CSCF_572107"	"572073"	"107733"	"CSCF_572107_2012-03-12"	572107	5721071	"Menetrey Nathalie"	"Normalaufnahme_Z9"	30	"0"	NA	""	"0"	0.222	"3"	NA	""	"0"	""	""	""	""	""	""	"Abwassereinleitung"	""	"2"	"2"	"6"	"6"	3	"1"	"1"	"0"	"1"	""	"1"	"Klasse III: stark beeintraechtigt"	7.5	"0"	"vereinzelte"	"kein"	"> 25%"	"keine"	"stark"	"stark"	"kein"	"wenig/mittel"	"leicht/mittel"	"leicht/mittel"	"1"	0.6	"2"	5.5	4	""	"unbekannt"	"anthropogen"	"unbekannt"	""	"anthropogen"	"anthropogen"	"anthropogen"	"2"	0	"3"	4	NA	NA	4	1	NA	NA	1	1	NA	NA	"s8v3"	"s7v3"	"s4v5"	"s3v5"	"s3v5"	"s3v5"	"s3v3"	"s0v3"
"202"	2012	"578091"	"CSCF_578091"	"579000"	"91625"	"CSCF_578091_2012-05-10"	578091	5780911	"Knispel Sandra"	"Normalaufnahme_Z9"	45	"1"	50	"naturlich"	"1"	1	"1"	NA	""	"0"	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	4.5	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	0.3	"1"	16	16	""	""	""	""	""	""	""	""	"1"	35.28	""	NA	2	2	NA	NA	1	3	1	NA	NA	4	"s10v4"	"s10v5"	"s7v5"	"s7v3"	"s6v5"	"s5v5"	"s2v5"	"s1v5"
"203"	2012	"578131"	"CSCF_578131"	"578513"	"131995"	"CSCF_578131_2012-05-04"	578131	5781311	"Menetrey Nathalie"	"Normalaufnahme_Z9"	40	"1"	20	"naturlich"	"1"	0.719	"1"	150	"Brucke"	"1"	""	""	""	""	""	""	"Gletscher"	""	"1"	"1"	"2"	"2"	4	"1"	"1"	"0"	"1"	"5"	"1"	"Klasse I: natuerlich oder naturnah"	1	"1"	""	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"leicht/mittel"	"leicht/mittel"	"2"	0.2	"1"	16	16	""	""	""	"unbekannt"	""	""	"naturlich"	"naturlich"	"1"	60.53	"1"	NA	4	2	NA	NA	2	3	NA	NA	NA	3	"s10v4"	"s10v5"	"s7v5"	"s6v4"	"s6v5"	"s5v5"	"s2v3"	"s1v4"
"204"	2012	"578171"	"CSCF_578171"	"578000"	"171052"	"CSCF_578171_2012-04-03"	578171	5781711	"Mulattieri Pascal"	"Normalaufnahme_Z9"	15	"1"	80	"naturlich"	"1"	0.722	"1"	NA	""	"0"	"Diverses"	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	1.5	""	""	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	2	"1"	"vereinzelte"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"kein"	"1"	0.1	"1"	16	16	""	""	""	"naturlich"	""	""	""	""	"2"	39.8	""	NA	NA	1	NA	NA	2	3	2	NA	NA	1	"s10v5"	"s7v5"	"s7v3"	"s6v5"	"s6v3"	"s5v3"	"s5v1"	"s2v1"
"205"	2012	"578251"	"CSCF_578251"	"578000"	"251222"	"CSCF_578251_2012-03-07"	578251	5782511	"Mulattieri Pascal"	"Normalaufnahme_Z9"	18	"1"	15	"Fels/Stein"	"2"	0.667	"2"	NA	""	"0"	"Verpackungen"	""	"Guelle"	""	""	""	""	""	"2"	"2"	"1"	"1"	1.8	""	""	"0"	"1"	"1"	"1"	"Klasse III: stark beeintraechtigt"	6	"0"	"vereinzelte"	"kein"	"< 25%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"kein"	"2"	0.1	"2"	3	4	""	"anthropogen"	""	"anthropogen"	""	""	""	""	"2"	21.19	""	2	NA	NA	NA	NA	2	4	1	NA	NA	NA	"s7v3"	"s7v1"	"s6v3"	"s6v1"	"s5v3"	"s5v1"	"s0v5"	"s0v3"
"206"	2012	"584155"	"CSCF_584155"	"584510"	"155047"	"CSCF_584155_2012-05-15"	584155	5841551	"Knispel Sandra"	"Normalaufnahme_Z9"	14	"1"	60	"naturlich"	"1"	1	"1"	NA	""	"0"	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	1.4	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	0.15	"1"	16	16	""	""	""	""	""	""	""	""	"1"	41.64	""	NA	NA	NA	NA	NA	4	3	2	NA	NA	2	"s10v4"	"s10v5"	"s7v4"	"s7v5"	"s6v4"	"s6v5"	"s5v4"	"s5v5"
"207"	2012	"584195"	"CSCF_584195"	"584645"	"196000"	"CSCF_584195_2012-03-25"	584195	5841951	"Zurwerra Andreas"	"Normalaufnahme_Z9"	500	"0"	NA	""	"0"	0.444	"3"	1200	"Brucke"	"1"	""	""	""	""	""	""	""	""	"2"	"2"	"6"	"6"	50	"1"	"1"	"0"	"1"	""	"1"	"Klasse III: stark beeintraechtigt"	7	"0"	"keine"	"mittel/viel"	"0%"	"keine"	"leicht/mittel"	"leicht/mittel"	"kein"	"wenig/mittel"	"leicht/mittel"	"leicht/mittel"	"1"	0.4	"2"	16	16	"anthropogen"	""	"anthropogen"	"anthropogen"	""	"anthropogen"	"anthropogen"	"anthropogen"	"3"	38.27	"6"	NA	1	NA	1	NA	1	4	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
"208"	2012	"590099"	"CSCF_590099"	"590985"	"99378"	"CSCF_590099_2012-06-29"	590099	5900991	"Menetrey Nathalie"	"Normalaufnahme_Z9"	150	"1"	15	"naturlich"	"1"	0.722	"1"	NA	""	"0"	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	15	""	""	"0"	"1"	""	"2"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"vereinzelte"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"kein"	"1"	0.3	"1"	16	16	""	""	""	"unbekannt"	""	""	""	""	"1"	45.41	"1"	NA	4	NA	NA	NA	2	2	NA	NA	2	2	"s10v4"	"s10v5"	"s9v4"	"s9v5"	"s6v4"	"s6v5"	"s5v5"	"s1v5"
"209"	2012	"590139"	"CSCF_590139"	"590044"	"140000"	"CSCF_590139_2012-05-15"	590139	5901391	"Knispel Sandra"	"Normalaufnahme_Z9"	18	"1"	30	"naturlich"	"1"	0.722	"1"	NA	""	"0"	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	1.8	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"leicht/mittel"	"kein"	"1"	0.2	"1"	16	16	""	""	""	""	""	""	"unbekannt"	""	"1"	42.32	"6"	NA	1	NA	NA	NA	3	4	2	NA	NA	3	"s10v4"	"s10v5"	"s7v4"	"s7v5"	"s6v4"	"s6v5"	"s5v5"	"s1v5"
"210"	2012	"590179"	"CSCF_590179"	"590000"	"179245"	"CSCF_590179_2012-04-17"	590179	5901791	"Zurwerra Andreas"	"Normalaufnahme_Z9"	25	"1"	10	"naturlich"	"1"	1	"1"	NA	""	"0"	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	2.5	""	""	"0"	"2"	""	"2"	"Klasse I: natuerlich oder naturnah"	0	"0"	"keine"	"mittel/viel"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"leicht/mittel"	"kein"	"1"	0.25	"1"	16	16	"naturlich"	""	""	""	""	""	"naturlich"	""	"1"	40.37	"6"	NA	NA	1	NA	NA	2	3	1	2	2	3	"s10v5"	"s10v3"	"s9v5"	"s8v1"	"s7v3"	"s6v5"	"s5v3"	"s2v1"
"211"	2012	"590219"	"CSCF_590219"	"590000"	"219307"	"CSCF_590219_2012-03-07"	590219	5902191	"Mulattieri Pascal"	"Normalaufnahme_Z9"	40	"0"	NA	""	"0"	0.722	"1"	NA	""	"0"	"Verpackungen"	""	"Laubfall"	""	""	""	""	""	"2"	"2"	"1"	"2"	4	""	"1"	"0"	"2"	""	"1"	"Klasse II: wenig beeintraechtigt"	5	"0"	"vereinzelte"	"kein"	"< 25%"	"keine"	"kein"	"stark"	"kein"	"kein"	"kein"	"kein"	"1"	0.6	"2"	7	3	""	"naturlich"	""	"naturlich"	""	""	""	""	"2"	15.37	""	NA	NA	NA	NA	NA	4	1	1	NA	2	3	"s8v3"	"s8v1"	"s7v3"	"s7v1"	"s5v3"	"s4v3"	"s3v3"	"s3v1"
"212"	2012	"596123"	"CSCF_596123"	"597000"	"123965"	"CSCF_596123_2012-04-05"	596123	5961231	"Menetrey Nathalie"	"Normalaufnahme_Z9"	13	"1"	80	"naturlich"	"1"	0.639	"1"	NA	""	"0"	"Verpackungen"	""	""	""	""	""	"Kieswerk"	"Kieswerk"	"2"	"1"	"1"	"1"	1.3	""	""	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	2.5	"1"	"vereinzelte"	"kein"	"< 25%"	"keine"	"kein"	"kein"	"kein"	"kein"	"leicht/mittel"	"leicht/mittel"	"1"	0.12	"1"	1	3	""	"unbekannt"	""	""	""	""	"anthropogen"	"anthropogen"	"1"	25.9	"6"	NA	1	2	NA	NA	2	4	1	NA	NA	3	"s5v5"	"s5v5"	"s7v3"	"s6v4"	"s6v5"	"s5v5"	"s2v3"	"s1v4"
"213"	2012	"596163"	"CSCF_596163"	"597000"	"163580"	"CSCF_596163_2012-05-09"	596163	5961631	"Zurwerra Andreas"	"Normalaufnahme_Z9"	16	"1"	400	"Beton/Stein"	"2"	1	"1"	200	"Brucke"	"1"	""	""	""	""	""	""	""	""	"3"	"3"	"5"	"5"	1.6	"4"	"4"	"0"	"1"	"2"	"3"	"Klasse IV: Naturfremd oder kuenstlich"	11	"1"	"keine"	"mittel/viel"	"0%"	"keine"	"kein"	"leicht/mittel"	"wenig/mittel"	"kein"	"kein"	"kein"	"4"	0.12	"2"	16	16	"naturlich"	""	""	"naturlich"	"naturlich"	""	""	""	"2"	41.26	"6"	NA	2	1	NA	NA	2	3	1	NA	4	2	"s10v3"	"s9v5"	"s7v3"	"s6v5"	"s6v3"	"s5v1"	"s2v1"	"s1v3"
"214"	2012	"602107"	"CSCF_602107"	"601960"	"107055"	"CSCF_602107_2012-05-29"	602107	6021071	"Menetrey Nathalie"	"Normalaufnahme_Z9"	53	"1"	175	"naturlich"	"1"	1	"1"	100	"Brucke"	"1"	""	""	""	""	""	""	"Bergbach"	""	"1"	"1"	"2"	"2"	5.3	"1"	"1"	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"leicht/mittel"	"leicht/mittel"	"1"	0.25	"1"	16	16	""	""	""	"naturlich"	""	""	"naturlich"	"naturlich"	"1"	40.78	"1"	NA	4	2	NA	NA	3	3	NA	NA	NA	3	"s10v2"	"s10v4"	"s10v4"	"s6v4"	"s6v5"	"s5v4"	"s2v5"	"s1v2"
"215"	2012	"608171"	"CSCF_608171"	"608000"	"171910"	"CSCF_608171_2012-06-14"	608171	6081711	"Bur Markus"	"Normalaufnahme_Z9"	20	"1"	200	"Beton/Stein"	"2"	1	"1"	NA	""	"0"	""	""	""	""	""	""	""	""	"1"	"1"	"3"	"3"	2	"4"	"4"	"0"	"1"	"4"	"1"	"Klasse II: wenig beeintraechtigt"	3	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"3"	0.09	"1"	16	16	""	""	""	""	""	""	""	""	"1"	41.2	"6"	NA	3	1	NA	NA	1	4	NA	NA	1	1	"s10v4"	"s10v5"	"s9v5"	"s9v3"	"s6v5"	"s5v5"	"s2v3"	"s1v5"
"216"	2012	"620179"	"CSCF_620179"	"621000"	"179643"	"CSCF_620179_2012-04-25"	620179	6201791	"Bur Markus"	"Normalaufnahme_Z9"	9	"0"	NA	""	"0"	0.722	"1"	NA	""	"0"	""	""	""	""	""	""	""	""	"2"	"2"	"1"	"1"	0.9	""	""	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	5	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"kein"	"1"	0.1	"1"	0	0	""	""	""	"unbekannt"	""	""	""	""	"2"	30.39	"6"	NA	NA	1	NA	3	2	3	NA	NA	NA	NA	"s6v4"	"s6v5"	"s6v3"	"s5v3"	"s5v1"	"s4v5"	"s4v3"	"s2v1"
"217"	2012	"620219"	"CSCF_620219"	"620213"	"220000"	"CSCF_620219_2012-03-14"	620219	6202191	"Zurwerra Andreas"	"Normalaufnahme_Z9"	30	"0"	NA	""	"0"	1	"1"	NA	""	"0"	""	""	""	""	""	""	""	""	"2"	"1"	"2"	"1"	3	"1"	""	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	1.5	"0"	"keine"	"mittel/viel"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"wenig/mittel"	"kein"	"kein"	"1"	0.15	"1"	2	16	"naturlich"	""	""	"naturlich"	""	"naturlich"	""	""	"1"	33.09	"6"	NA	NA	1	1	1	2	4	1	NA	1	2	"s10v5"	"s9v5"	"s7v3"	"s6v5"	"s5v3"	"s4v1"	"s3v1"	"s2v1"
"218"	2012	"620259"	"CSCF_620259"	"620741"	"260000"	"CSCF_620259_2012-03-03"	620259	6202591	"Tester Regula"	"Normalaufnahme_Z9"	33	"1"	15	"naturlich"	"1"	0.667	"1"	NA	""	"0"	"Verpackungen"	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	3.3	""	""	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	2	"1"	"vereinzelte"	"kein"	"0%"	"vereinzelte"	"kein"	"kein"	"wenig/mittel"	"wenig/mittel"	"kein"	"kein"	"1"	0.125	"2"	5	4	""	""	""	""	"anthropogen"	"unbekannt"	""	""	"1"	32.05	""	NA	NA	2	3	NA	3	2	NA	NA	NA	3	"s10v4"	"s10v5"	"s10v3"	"s7v5"	"s7v3"	"s6v4"	"s6v5"	"s5v5"
"219"	2012	"626123"	"CSCF_626123"	"626453"	"124034"	"CSCF_626123_2012-05-22"	626123	6261231	"Menetrey Nathalie"	"Normalaufnahme_Z9"	30	"1"	30	"naturlich"	"1"	1	"1"	10	"Ausleitung"	"1"	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	3	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	""	""	""	""	""	"1"	46.39	"1"	NA	4	1	NA	NA	NA	3	NA	NA	NA	3	"s10v4"	"s10v5"	"s7v3"	"s6v4"	"s6v5"	"s5v5"	"s2v5"	"s1v4"
"220"	2012	"626163"	"CSCF_626163"	"626154"	"162962"	"CSCF_626163_2012-06-11"	626163	6261631	"Bur Markus"	"Normalaufnahme_Z9"	10	"1"	100	"naturlich"	"1"	1	"1"	NA	""	"0"	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	1	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	0.05	"1"	16	16	""	""	""	""	""	""	""	""	"1"	47.86	"1"	NA	3	NA	NA	NA	NA	3	1	NA	NA	2	"s10v4"	"s10v5"	"s7v5"	"s7v3"	"s6v4"	"s6v5"	"s1v4"	"s1v5"
"221"	2012	"626203"	"CSCF_626203"	"626000"	"203746"	"CSCF_626203_2012-04-17"	626203	6262031	"Mulattieri Pascal"	"Normalaufnahme_Z9"	20	"1"	30	"Holz"	"2"	0.722	"1"	NA	""	"0"	""	""	""	""	""	""	""	""	"2"	"3"	"6"	"6"	2	"4"	"4"	"0"	"1"	"1"	"1"	"Klasse III: stark beeintraechtigt"	9.25	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"wenig/mittel"	"kein"	"kein"	"kein"	"2"	0.07	"2"	16	3	""	""	""	"naturlich"	"anthropogen"	""	""	""	"3"	40.41	""	NA	NA	1	NA	NA	3	4	NA	NA	1	1	"s10v5"	"s9v3"	"s6v5"	"s6v3"	"s5v5"	"s5v3"	"s4v3"	"s2v3"
"222"	2012	"626243"	"CSCF_626243"	"626956"	"244000"	"CSCF_626243_2012-04-28"	626243	6262431	"Fluri Markus"	"Normalaufnahme_Z9"	17	"1"	45	"naturlich"	"1"	0.694	"1"	NA	""	"0"	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	1.7	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"< 25%"	"keine"	"kein"	"kein"	"kein"	"wenig/mittel"	"kein"	"kein"	"1"	0.1	"1"	12	6.5	""	"unbekannt"	""	""	""	"anthropogen"	""	""	"1"	37.12	"6"	NA	NA	NA	2	NA	3	4	2	NA	NA	1	"s10v5"	"s10v3"	"s7v5"	"s7v3"	"s6v5"	"s6v3"	"s5v5"	"s2v5"
"223"	2012	"632187"	"CSCF_632187"	"632568"	"187913"	"CSCF_632187_2012-04-27"	632187	6321871	"Bur Markus"	"Normalaufnahme_Z9"	7	"1"	35	"Holz"	"2"	1	"1"	NA	""	"0"	""	""	"Laubfall"	""	""	""	""	""	"2"	"2"	"6"	"6"	0.7	"1"	"1"	"0"	"1"	"2"	"1"	"Klasse IV: Naturfremd oder kuenstlich"	9.5	"0"	"keine"	"kein"	"> 25%"	"keine"	"leicht/mittel"	"leicht/mittel"	"kein"	"wenig/mittel"	"kein"	"kein"	"3"	0.04	"2"	2	2	""	"naturlich"	"naturlich"	"naturlich"	""	"naturlich"	""	""	"2"	17	"6"	NA	2	NA	1	NA	1	4	NA	NA	NA	NA	"s6v3"	"s6v3"	"s6v1"	"s5v3"	"s5v1"	"s3v1"	"s2v3"	"s2v1"
"224"	2012	"632227"	"CSCF_632227"	"632000"	"227010"	"CSCF_632227_2012-03-07"	632227	6322271	"Bur Markus"	"Normalaufnahme_Z9"	12	"1"	15	"Beton/Stein"	"2"	0.722	"1"	NA	"Brucke"	"1"	""	""	""	""	""	""	""	""	"1"	"1"	"5"	"6"	1.2	"1"	"1"	"0"	"1"	"4"	"1"	"Klasse IV: Naturfremd oder kuenstlich"	9.5	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"wenig/mittel"	"kein"	"kein"	"kein"	"5"	0.06	"2"	1	1	""	""	""	""	"anthropogen"	""	""	""	"2"	17.63	"1"	NA	4	1	NA	NA	1	2	NA	NA	NA	1	"s10v5"	"s10v3"	"s6v5"	"s6v3"	"s5v3"	"s2v1"	"s1v4"	"s1v5"
"225"	2012	"638131"	"CSCF_638131"	"638617"	"132000"	"CSCF_638131_2012-05-15"	638131	6381311	"Conelli Alberto"	"Normalaufnahme_Z9"	70	"1"	30	"naturlich"	"1"	1	"1"	0	"Ausleitung"	"1"	""	""	""	""	""	""	"Schneeschmelze"	""	"1"	"1"	"1"	"3"	7	"1"	"4"	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0.5	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"leicht/mittel"	"leicht/mittel"	"1"	0.4	"1"	16	16	""	""	""	""	""	""	"naturlich"	"naturlich"	"1"	64.39	"10"	NA	3	1	NA	NA	1	2	NA	NA	NA	3	"s10v4"	"s10v5"	"s6v4"	"s6v5"	"s5v5"	"s5v3"	"s2v3"	"s1v5"
"226"	2012	"638211"	"CSCF_638211"	"638000"	"211361"	"CSCF_638211_2012-04-18"	638211	6382111	"Mulattieri Pascal"	"Normalaufnahme_Z9"	15	"1"	40	"naturlich"	"1"	1	"1"	NA	""	"0"	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	1.5	""	""	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	2	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"stark"	"kein"	"kein"	"kein"	"kein"	"1"	0.07	"2"	16	16	""	""	""	"naturlich"	""	""	""	""	"2"	44.36	""	NA	NA	NA	3	NA	2	4	2	NA	NA	NA	"s7v5"	"s7v3"	"s6v5"	"s6v3"	"s5v5"	"s5v3"	"s3v3"	"s3v1"
"227"	2012	"638251"	"CSCF_638251"	"638993"	"250986"	"CSCF_638251_2012-03-22"	638251	6382511	"Fluri Markus"	"Normalaufnahme_Z9"	16.4	"1"	45	"naturlich"	"1"	0.639	"1"	NA	""	"0"	"Verpackungen"	"Abwassereinleitung"	""	"Abwassereinleitung"	""	""	""	""	"1"	"1"	"1"	"1"	1.64	""	""	"0"	"1"	""	"3"	"Klasse II: wenig beeintraechtigt"	4	"0"	"vereinzelte"	"kein"	"0%"	"keine"	"leicht/mittel"	"leicht/mittel"	"kein"	"wenig/mittel"	"kein"	"kein"	"1"	0.25	"2"	2	2.25	"anthropogen"	""	"anthropogen"	"unbekannt"	""	"unbekannt"	""	""	"2"	26.08	"9"	NA	NA	NA	1	NA	1	3	1	NA	3	2	"s10v5"	"s10v3"	"s9v4"	"s9v5"	"s7v3"	"s6v5"	"s5v3"	"s3v1"
